"Plot Title: no_devo_4_3_3_4_3_0"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/07/16 12:13:30 PM,75.3,,,,
2,03/07/16 12:13:31 PM,75.3,,,,
3,03/07/16 12:13:32 PM,107.6,,,,
4,03/07/16 12:13:33 PM,53.8,,,,
5,03/07/16 12:13:34 PM,0.0,,,,
6,03/07/16 12:13:35 PM,32.3,,,,
7,03/07/16 12:13:36 PM,53.8,,,,
8,03/07/16 12:13:37 PM,96.9,,,,
9,03/07/16 12:13:38 PM,107.6,,,,
10,03/07/16 12:13:39 PM,75.3,,,,
11,03/07/16 12:13:40 PM,0.0,,,,
12,03/07/16 12:13:41 PM,0.0,,,,
13,03/07/16 12:13:42 PM,21.5,,,,
14,03/07/16 12:13:43 PM,75.3,,,,
15,03/07/16 12:13:44 PM,139.9,,,,
16,03/07/16 12:13:45 PM,96.9,,,,
17,03/07/16 12:13:46 PM,43.1,,,,
18,03/07/16 12:13:47 PM,0.0,,,,
19,03/07/16 12:13:48 PM,32.3,,,,
20,03/07/16 12:13:49 PM,53.8,,,,
21,03/07/16 12:13:50 PM,129.2,,,,
22,03/07/16 12:13:51 PM,161.5,,,,
23,03/07/16 12:13:52 PM,118.4,,,,
24,03/07/16 12:13:53 PM,64.6,,,,
25,03/07/16 12:13:54 PM,0.0,,,,
26,03/07/16 12:13:55 PM,53.8,,,,
27,03/07/16 12:13:56 PM,53.8,,,,
28,03/07/16 12:13:57 PM,150.7,,,,
29,03/07/16 12:13:58 PM,161.5,,,,
30,03/07/16 12:13:59 PM,139.9,,,,
31,03/07/16 12:14:00 PM,43.1,,,,
32,03/07/16 12:14:01 PM,0.0,,,,
33,03/07/16 12:14:02 PM,53.8,,,,
34,03/07/16 12:14:03 PM,86.1,,,,
35,03/07/16 12:14:04 PM,150.7,,,,
36,03/07/16 12:14:05 PM,183.0,,,,
37,03/07/16 12:14:06 PM,118.4,,,,
38,03/07/16 12:14:07 PM,75.3,,,,
39,03/07/16 12:14:08 PM,0.0,,,,
40,03/07/16 12:14:09 PM,10.8,,,,
41,03/07/16 12:14:10 PM,96.9,,,,
42,03/07/16 12:14:11 PM,161.5,,,,
43,03/07/16 12:14:12 PM,226.0,,,,
44,03/07/16 12:14:13 PM,150.7,,,,
45,03/07/16 12:14:14 PM,75.3,,,,
46,03/07/16 12:14:15 PM,0.0,,,,
47,03/07/16 12:14:16 PM,10.8,,,,
48,03/07/16 12:14:17 PM,86.1,,,,
49,03/07/16 12:14:18 PM,139.9,,,,
50,03/07/16 12:14:19 PM,204.5,,,,
51,03/07/16 12:14:20 PM,161.5,,,,
52,03/07/16 12:14:21 PM,75.3,,,,
53,03/07/16 12:14:22 PM,0.0,,,,
