"Plot Title: devo_3_8_2_2_2_0"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/06/16 04:29:00 PM,53.8,,,,
2,03/06/16 04:29:01 PM,53.8,,,,
3,03/06/16 04:29:02 PM,53.8,,,,
4,03/06/16 04:29:03 PM,53.8,,,,
5,03/06/16 04:29:04 PM,53.8,,,,
6,03/06/16 04:29:05 PM,53.8,,,,
7,03/06/16 04:29:06 PM,53.8,,,,
8,03/06/16 04:29:07 PM,53.8,,,,
9,03/06/16 04:29:08 PM,53.8,,,,
10,03/06/16 04:29:09 PM,53.8,,,,
11,03/06/16 04:29:10 PM,53.8,,,,
12,03/06/16 04:29:11 PM,53.8,,,,
13,03/06/16 04:29:12 PM,53.8,,,,
14,03/06/16 04:29:13 PM,53.8,,,,
15,03/06/16 04:29:14 PM,64.6,,,,
16,03/06/16 04:29:15 PM,53.8,,,,
17,03/06/16 04:29:16 PM,53.8,,,,
18,03/06/16 04:29:17 PM,64.6,,,,
19,03/06/16 04:29:18 PM,53.8,,,,
20,03/06/16 04:29:19 PM,64.6,,,,
21,03/06/16 04:29:20 PM,64.6,,,,
22,03/06/16 04:29:21 PM,64.6,,,,
23,03/06/16 04:29:22 PM,64.6,,,,
24,03/06/16 04:29:23 PM,64.6,,,,
25,03/06/16 04:29:24 PM,64.6,,,,
26,03/06/16 04:29:25 PM,64.6,,,,
27,03/06/16 04:29:26 PM,64.6,,,,
28,03/06/16 04:29:27 PM,64.6,,,,
29,03/06/16 04:29:28 PM,64.6,,,,
30,03/06/16 04:29:29 PM,64.6,,,,
31,03/06/16 04:29:30 PM,64.6,,,,
32,03/06/16 04:29:31 PM,64.6,,,,
33,03/06/16 04:29:32 PM,64.6,,,,
34,03/06/16 04:29:33 PM,53.8,,,,
35,03/06/16 04:29:34 PM,64.6,,,,
36,03/06/16 04:29:35 PM,64.6,,,,
37,03/06/16 04:29:36 PM,64.6,,,,
38,03/06/16 04:29:37 PM,64.6,,,,
39,03/06/16 04:29:38 PM,53.8,,,,
40,03/06/16 04:29:39 PM,64.6,,,,
41,03/06/16 04:29:40 PM,64.6,,,,
42,03/06/16 04:29:41 PM,64.6,,,,
43,03/06/16 04:29:42 PM,53.8,,,,
44,03/06/16 04:29:43 PM,53.8,,,,
45,03/06/16 04:29:44 PM,53.8,,,,
46,03/06/16 04:29:45 PM,53.8,,,,
47,03/06/16 04:29:46 PM,53.8,,,,
48,03/06/16 04:29:47 PM,53.8,,,,
49,03/06/16 04:29:48 PM,53.8,,,,
50,03/06/16 04:29:49 PM,53.8,,,,
51,03/06/16 04:29:50 PM,53.8,,,,
52,03/06/16 04:29:51 PM,53.8,,,,
53,03/06/16 04:29:52 PM,53.8,,,,
54,03/06/16 04:29:53 PM,53.8,,,,
55,03/06/16 04:29:54 PM,64.6,,,,
56,03/06/16 04:29:55 PM,53.8,,,,
57,03/06/16 04:29:56 PM,53.8,,,,
58,03/06/16 04:29:57 PM,53.8,,,,
59,03/06/16 04:29:58 PM,53.8,,,,
60,03/06/16 04:29:59 PM,53.8,,,,
61,03/06/16 04:30:00 PM,53.8,,,,
62,03/06/16 04:30:01 PM,53.8,,,,
63,03/06/16 04:30:02 PM,53.8,,,,
64,03/06/16 04:30:03 PM,53.8,,,,
65,03/06/16 04:30:04 PM,53.8,,,,
66,03/06/16 04:30:05 PM,53.8,,,,
67,03/06/16 04:30:06 PM,53.8,,,,
68,03/06/16 04:30:07 PM,53.8,,,,
69,03/06/16 04:30:08 PM,53.8,,,,
70,03/06/16 04:30:09 PM,53.8,,,,
71,03/06/16 04:30:10 PM,53.8,,,,
