"Plot Title: no_devo1_3_0_0_0_0_redo"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
122,03/05/16 03:55:01 PM,64.6,,,,
123,03/05/16 03:55:02 PM,64.6,,,,
124,03/05/16 03:55:03 PM,32.3,,,,
125,03/05/16 03:55:04 PM,0.0,,,,
126,03/05/16 03:55:05 PM,0.0,,,,
127,03/05/16 03:55:06 PM,0.0,,,,
128,03/05/16 03:55:07 PM,0.0,,,,
129,03/05/16 03:55:08 PM,0.0,,,,
130,03/05/16 03:55:09 PM,0.0,,,,
131,03/05/16 03:55:10 PM,0.0,,,,
132,03/05/16 03:55:11 PM,0.0,,,,
133,03/05/16 03:55:12 PM,0.0,,,,
134,03/05/16 03:55:13 PM,0.0,Logged,,,
135,03/05/16 03:55:14 PM,0.0,,Logged,,
136,03/05/16 03:55:15 PM,0.0,,,,
137,03/05/16 03:55:16 PM,0.0,,,,
138,03/05/16 03:55:17 PM,0.0,,,,
139,03/05/16 03:55:18 PM,0.0,,,Logged,Logged
