Generation,mean_threads,stderr,gen_size,mode,min,max
1,1.6,0.25298221281347033,10,1,1,3
2,2.1,0.22135943621178653,10,2,1,3
3,2.8,0.12649110640673517,10,3,2,3
4,2.1,0.29832867780352595,10,3,1,3
5,2.4,0.20976176963403032,10,3,1,3
6,2.7,0.14491376746189438,10,3,2,3
7,2.9,0.09486832980505137,10,3,2,3
8,3.0,0.0,10,3,3,3
9,3.0,0.0,10,3,3,3
10,3.0,0.0,10,3,3,3
