"Plot Title: 1_5_0_0_0_Development"
"#","Date Time, GMT-05:00","Intensity, lum/ft² (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
97,12/12/15 06:33:36 PM,7.0,,,,
98,12/12/15 06:33:37 PM,7.0,,,,
99,12/12/15 06:33:38 PM,7.0,,,,
100,12/12/15 06:33:39 PM,6.0,,,,
101,12/12/15 06:33:40 PM,5.0,,,,
102,12/12/15 06:33:41 PM,5.0,,,,
103,12/12/15 06:33:42 PM,5.0,,,,
104,12/12/15 06:33:43 PM,5.0,,,,
105,12/12/15 06:33:44 PM,5.0,,,,
106,12/12/15 06:33:45 PM,5.0,,,,
107,12/12/15 06:33:46 PM,5.0,,,,
108,12/12/15 06:33:47 PM,5.0,,,,
109,12/12/15 06:33:48 PM,5.0,,,,
110,12/12/15 06:33:49 PM,5.0,,,,
111,12/12/15 06:33:50 PM,4.0,,,,
112,12/12/15 06:33:51 PM,4.0,,,,
113,12/12/15 06:33:52 PM,4.0,,,,
114,12/12/15 06:33:53 PM,4.0,,,,
115,12/12/15 06:33:54 PM,4.0,,,,
116,12/12/15 06:33:55 PM,4.0,,,,
117,12/12/15 06:33:56 PM,4.0,,,,
118,12/12/15 06:33:57 PM,4.0,,,,
119,12/12/15 06:33:58 PM,4.0,,,,
120,12/12/15 06:33:59 PM,4.0,,,,
121,12/12/15 06:34:00 PM,4.0,,,,
122,12/12/15 06:34:01 PM,4.0,,,,
123,12/12/15 06:34:02 PM,4.0,,,,
124,12/12/15 06:34:03 PM,4.0,,,,
125,12/12/15 06:34:04 PM,4.0,,,,
126,12/12/15 06:34:05 PM,5.0,,,,
127,12/12/15 06:34:06 PM,2.0,,,,
128,12/12/15 06:34:07 PM,0.0,,,,
129,12/12/15 06:34:08 PM,0.0,,,,
130,12/12/15 06:34:09 PM,0.0,,,,
131,12/12/15 06:34:10 PM,0.0,,,,
132,12/12/15 06:34:11 PM,0.0,,,,
133,12/12/15 06:34:12 PM,0.0,,,,
134,12/12/15 06:34:13 PM,0.0,,,,
135,12/12/15 06:34:14 PM,0.0,,,,
136,12/12/15 06:34:15 PM,0.0,,,,
137,12/12/15 06:34:16 PM,0.0,,,,
138,12/12/15 06:34:17 PM,0.0,,,,
139,12/12/15 06:34:18 PM,1.0,,,,
140,12/12/15 06:34:19 PM,0.0,Logged,,,
141,12/12/15 06:34:20 PM,0.0,,,,
142,12/12/15 06:34:21 PM,0.0,,,,
143,12/12/15 06:34:22 PM,0.0,,,,
144,12/12/15 06:34:23 PM,0.0,,,,
145,12/12/15 06:34:24 PM,0.0,,Logged,,
146,12/12/15 06:34:25 PM,0.0,,,,
147,12/12/15 06:34:26 PM,0.0,,,,
148,12/12/15 06:34:27 PM,0.0,,,,
149,12/12/15 06:34:28 PM,0.0,,,,
150,12/12/15 06:34:29 PM,0.0,,,,
151,12/12/15 06:34:30 PM,0.0,,,,
152,12/12/15 06:34:31 PM,0.0,,,Logged,Logged
