Generation,mean_threads,stderr,gen_size,mode,min,max
1,1.8,0.23664319132398465,10,1,1,3
2,1.8,0.3687817782917155,10,1,0,4
3,2.3,0.317804971641414,10,3,0,3
4,2.7,0.24698178070456936,10,2,2,4
5,3.6,0.20976176963403032,10,4,2,4
6,3.9,0.09486832980505137,10,4,3,4
7,3.8,0.12649110640673517,10,4,3,4
8,4.0,0.0,10,4,4,4
9,4.0,0.0,10,4,4,4
10,3.9,0.09486832980505137,10,4,3,4
