"Plot Title: devo_5_3_4_9_4_3"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/10/16 06:07:00 PM,32.3,,,,
2,03/10/16 06:07:01 PM,32.3,,,,
3,03/10/16 06:07:02 PM,32.3,,,,
4,03/10/16 06:07:03 PM,0.0,,,,
5,03/10/16 06:07:04 PM,0.0,,,,
6,03/10/16 06:07:05 PM,0.0,,,,
7,03/10/16 06:07:06 PM,32.3,,,,
8,03/10/16 06:07:07 PM,43.1,,,,
9,03/10/16 06:07:08 PM,43.1,,,,
10,03/10/16 06:07:09 PM,75.3,,,,
11,03/10/16 06:07:10 PM,64.6,,,,
12,03/10/16 06:07:11 PM,53.8,,,,
13,03/10/16 06:07:12 PM,32.3,,,,
14,03/10/16 06:07:13 PM,21.5,,,,
15,03/10/16 06:07:14 PM,21.5,,,,
16,03/10/16 06:07:15 PM,10.8,,,,
17,03/10/16 06:07:16 PM,10.8,,,,
18,03/10/16 06:07:17 PM,10.8,,,,
19,03/10/16 06:07:18 PM,10.8,,,,
20,03/10/16 06:07:19 PM,10.8,,,,
21,03/10/16 06:07:20 PM,10.8,,,,
22,03/10/16 06:07:21 PM,10.8,,,,
23,03/10/16 06:07:22 PM,10.8,,,,
24,03/10/16 06:07:23 PM,10.8,,,,
25,03/10/16 06:07:24 PM,10.8,,,,
26,03/10/16 06:07:25 PM,10.8,,,,
27,03/10/16 06:07:26 PM,10.8,,,,
28,03/10/16 06:07:27 PM,10.8,,,,
29,03/10/16 06:07:28 PM,10.8,,,,
30,03/10/16 06:07:29 PM,10.8,,,,
31,03/10/16 06:07:30 PM,10.8,,,,
32,03/10/16 06:07:31 PM,10.8,,,,
33,03/10/16 06:07:32 PM,10.8,,,,
34,03/10/16 06:07:33 PM,10.8,,,,
35,03/10/16 06:07:34 PM,10.8,,,,
36,03/10/16 06:07:35 PM,10.8,,,,
37,03/10/16 06:07:36 PM,10.8,,,,
38,03/10/16 06:07:37 PM,10.8,,,,
39,03/10/16 06:07:38 PM,10.8,,,,
40,03/10/16 06:07:39 PM,10.8,,,,
41,03/10/16 06:07:40 PM,10.8,,,,
42,03/10/16 06:07:41 PM,10.8,,,,
43,03/10/16 06:07:42 PM,10.8,,,,
44,03/10/16 06:07:43 PM,10.8,,,,
45,03/10/16 06:07:44 PM,10.8,,,,
46,03/10/16 06:07:45 PM,10.8,,,,
47,03/10/16 06:07:46 PM,10.8,,,,
48,03/10/16 06:07:47 PM,10.8,,,,
49,03/10/16 06:07:48 PM,10.8,,,,
50,03/10/16 06:07:49 PM,10.8,,,,
51,03/10/16 06:07:50 PM,10.8,,,,
52,03/10/16 06:07:51 PM,10.8,,,,
53,03/10/16 06:07:52 PM,10.8,,,,
54,03/10/16 06:07:53 PM,10.8,,,,
55,03/10/16 06:07:54 PM,10.8,,,,
56,03/10/16 06:07:55 PM,10.8,,,,
57,03/10/16 06:07:56 PM,10.8,,,,
58,03/10/16 06:07:57 PM,10.8,,,,
59,03/10/16 06:07:58 PM,10.8,,,,
60,03/10/16 06:07:59 PM,10.8,,,,
61,03/10/16 06:08:00 PM,10.8,,,,
62,03/10/16 06:08:01 PM,10.8,,,,
63,03/10/16 06:08:02 PM,10.8,,,,
64,03/10/16 06:08:03 PM,10.8,,,,
65,03/10/16 06:08:04 PM,10.8,,,,
66,03/10/16 06:08:05 PM,10.8,,,,
67,03/10/16 06:08:06 PM,10.8,,,,
68,03/10/16 06:08:07 PM,10.8,,,,
69,03/10/16 06:08:08 PM,10.8,,,,
70,03/10/16 06:08:09 PM,10.8,,,,
71,03/10/16 06:08:10 PM,10.8,,,,
72,03/10/16 06:08:11 PM,10.8,,,,
73,03/10/16 06:08:12 PM,10.8,,,,
74,03/10/16 06:08:13 PM,10.8,,,,
75,03/10/16 06:08:14 PM,10.8,,,,
76,03/10/16 06:08:15 PM,10.8,,,,
77,03/10/16 06:08:16 PM,10.8,,,,
78,03/10/16 06:08:17 PM,10.8,,,,
79,03/10/16 06:08:18 PM,10.8,,,,
80,03/10/16 06:08:19 PM,10.8,,,,
81,03/10/16 06:08:20 PM,10.8,,,,
82,03/10/16 06:08:21 PM,10.8,,,,
83,03/10/16 06:08:22 PM,10.8,,,,
84,03/10/16 06:08:23 PM,10.8,,,,
85,03/10/16 06:08:24 PM,10.8,,,,
86,03/10/16 06:08:25 PM,10.8,,,,
87,03/10/16 06:08:26 PM,10.8,,,,
88,03/10/16 06:08:27 PM,10.8,,,,
89,03/10/16 06:08:28 PM,10.8,,,,
90,03/10/16 06:08:29 PM,10.8,,,,
91,03/10/16 06:08:30 PM,10.8,,,,
