"Plot Title: no_devo_5_4_4_3_4_9"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/10/16 08:59:00 PM,32.3,,,,
2,03/10/16 08:59:01 PM,43.1,,,,
3,03/10/16 08:59:02 PM,53.8,,,,
4,03/10/16 08:59:03 PM,53.8,,,,
5,03/10/16 08:59:04 PM,32.3,,,,
6,03/10/16 08:59:05 PM,21.5,,,,
7,03/10/16 08:59:06 PM,21.5,,,,
8,03/10/16 08:59:07 PM,10.8,,,,
9,03/10/16 08:59:08 PM,0.0,,,,
10,03/10/16 08:59:09 PM,0.0,,,,
11,03/10/16 08:59:10 PM,0.0,,,,
12,03/10/16 08:59:11 PM,43.1,,,,
13,03/10/16 08:59:12 PM,43.1,,,,
14,03/10/16 08:59:13 PM,86.1,,,,
15,03/10/16 08:59:14 PM,75.3,,,,
16,03/10/16 08:59:15 PM,10.8,,,,
17,03/10/16 08:59:16 PM,43.1,,,,
18,03/10/16 08:59:17 PM,32.3,,,,
19,03/10/16 08:59:18 PM,21.5,,,,
20,03/10/16 08:59:19 PM,10.8,,,,
21,03/10/16 08:59:20 PM,0.0,,,,
22,03/10/16 08:59:21 PM,0.0,,,,
23,03/10/16 08:59:22 PM,0.0,,,,
24,03/10/16 08:59:23 PM,43.1,,,,
25,03/10/16 08:59:24 PM,75.3,,,,
26,03/10/16 08:59:25 PM,75.3,,,,
27,03/10/16 08:59:26 PM,43.1,,,,
28,03/10/16 08:59:27 PM,32.3,,,,
29,03/10/16 08:59:28 PM,53.8,,,,
30,03/10/16 08:59:29 PM,32.3,,,,
31,03/10/16 08:59:30 PM,21.5,,,,
32,03/10/16 08:59:31 PM,10.8,,,,
33,03/10/16 08:59:32 PM,0.0,,,,
34,03/10/16 08:59:33 PM,0.0,,,,
35,03/10/16 08:59:34 PM,0.0,,,,
36,03/10/16 08:59:35 PM,0.0,,,,
37,03/10/16 08:59:36 PM,43.1,,,,
38,03/10/16 08:59:37 PM,43.1,,,,
39,03/10/16 08:59:38 PM,96.9,,,,
40,03/10/16 08:59:39 PM,107.6,,,,
41,03/10/16 08:59:40 PM,64.6,,,,
42,03/10/16 08:59:41 PM,43.1,,,,
43,03/10/16 08:59:42 PM,53.8,,,,
44,03/10/16 08:59:43 PM,43.1,,,,
45,03/10/16 08:59:44 PM,43.1,,,,
46,03/10/16 08:59:45 PM,43.1,,,,
47,03/10/16 08:59:46 PM,32.3,,,,
48,03/10/16 08:59:47 PM,21.5,,,,
49,03/10/16 08:59:48 PM,0.0,,,,
50,03/10/16 08:59:49 PM,0.0,,,,
51,03/10/16 08:59:50 PM,0.0,,,,
52,03/10/16 08:59:51 PM,0.0,,,,
53,03/10/16 08:59:52 PM,0.0,,,,
54,03/10/16 08:59:53 PM,43.1,,,,
55,03/10/16 08:59:54 PM,53.8,,,,
56,03/10/16 08:59:55 PM,107.6,,,,
57,03/10/16 08:59:56 PM,118.4,,,,
58,03/10/16 08:59:57 PM,96.9,,,,
59,03/10/16 08:59:58 PM,32.3,,,,
60,03/10/16 08:59:59 PM,64.6,,,,
61,03/10/16 09:00:00 PM,53.8,,,,
62,03/10/16 09:00:01 PM,53.8,,,,
63,03/10/16 09:00:02 PM,43.1,,,,
64,03/10/16 09:00:03 PM,43.1,,,,
65,03/10/16 09:00:04 PM,32.3,,,,
66,03/10/16 09:00:05 PM,21.5,,,,
67,03/10/16 09:00:06 PM,0.0,,,,
68,03/10/16 09:00:07 PM,0.0,,,,
69,03/10/16 09:00:08 PM,0.0,,,,
70,03/10/16 09:00:09 PM,0.0,,,,
71,03/10/16 09:00:10 PM,0.0,,,,
72,03/10/16 09:00:11 PM,64.6,,,,
73,03/10/16 09:00:12 PM,64.6,,,,
74,03/10/16 09:00:13 PM,96.9,,,,
75,03/10/16 09:00:14 PM,129.2,,,,
76,03/10/16 09:00:15 PM,96.9,,,,
77,03/10/16 09:00:16 PM,53.8,,,,
78,03/10/16 09:00:17 PM,32.3,,,,
79,03/10/16 09:00:18 PM,64.6,,,,
80,03/10/16 09:00:19 PM,53.8,,,,
81,03/10/16 09:00:20 PM,43.1,,,,
82,03/10/16 09:00:21 PM,43.1,,,,
83,03/10/16 09:00:22 PM,32.3,,,,
84,03/10/16 09:00:23 PM,32.3,,,,
85,03/10/16 09:00:24 PM,10.8,,,,
86,03/10/16 09:00:25 PM,0.0,,,,
87,03/10/16 09:00:26 PM,0.0,,,,
88,03/10/16 09:00:27 PM,0.0,,,,
89,03/10/16 09:00:28 PM,0.0,,,,
90,03/10/16 09:00:29 PM,0.0,,,,
91,03/10/16 09:00:30 PM,53.8,,,,
92,03/10/16 09:00:31 PM,64.6,,,,
93,03/10/16 09:00:32 PM,118.4,,,,
94,03/10/16 09:00:33 PM,118.4,,,,
95,03/10/16 09:00:34 PM,86.1,,,,
96,03/10/16 09:00:35 PM,21.5,,,,
97,03/10/16 09:00:36 PM,86.1,,,,
98,03/10/16 09:00:37 PM,53.8,,,,
99,03/10/16 09:00:38 PM,53.8,,,,
100,03/10/16 09:00:39 PM,53.8,,,,
101,03/10/16 09:00:40 PM,43.1,,,,
102,03/10/16 09:00:41 PM,43.1,,,,
103,03/10/16 09:00:42 PM,32.3,,,,
104,03/10/16 09:00:43 PM,21.5,,,,
105,03/10/16 09:00:44 PM,10.8,,,,
106,03/10/16 09:00:45 PM,0.0,,,,
107,03/10/16 09:00:46 PM,0.0,,,,
108,03/10/16 09:00:47 PM,0.0,,,,
109,03/10/16 09:00:48 PM,0.0,,,,
110,03/10/16 09:00:49 PM,0.0,,,,
111,03/10/16 09:00:50 PM,0.0,,,,
112,03/10/16 09:00:51 PM,10.8,,,,
113,03/10/16 09:00:52 PM,53.8,,,,
114,03/10/16 09:00:53 PM,64.6,,,,
115,03/10/16 09:00:54 PM,129.2,,,,
116,03/10/16 09:00:55 PM,107.6,,,,
117,03/10/16 09:00:56 PM,75.3,,,,
118,03/10/16 09:00:57 PM,32.3,,,,
119,03/10/16 09:00:58 PM,75.3,,,,
120,03/10/16 09:00:59 PM,53.8,,,,
121,03/10/16 09:01:00 PM,53.8,,,,
122,03/10/16 09:01:01 PM,43.1,,,,
123,03/10/16 09:01:02 PM,43.1,,,,
124,03/10/16 09:01:03 PM,32.3,,,,
125,03/10/16 09:01:04 PM,0.0,,,,
126,03/10/16 09:01:05 PM,0.0,,,,
127,03/10/16 09:01:06 PM,0.0,,,,
128,03/10/16 09:01:07 PM,0.0,,,,
129,03/10/16 09:01:08 PM,0.0,,,,
130,03/10/16 09:01:09 PM,0.0,,,,
131,03/10/16 09:01:10 PM,0.0,Logged,,,
132,03/10/16 09:01:11 PM,0.0,,Logged,,
133,03/10/16 09:01:12 PM,0.0,,,,
134,03/10/16 09:01:13 PM,0.0,,,,
135,03/10/16 09:01:14 PM,0.0,,,,
136,03/10/16 09:01:15 PM,0.0,,,,
137,03/10/16 09:01:16 PM,0.0,,,,
138,03/10/16 09:01:17 PM,0.0,,,,
139,03/10/16 09:01:18 PM,0.0,,,,
140,03/10/16 09:01:19 PM,0.0,,,Logged,Logged
