"Plot Title: devo_7_5_6_4_6_5"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/11/16 09:35:30 AM,21.5,,,,
2,03/11/16 09:35:31 AM,32.3,,,,
3,03/11/16 09:35:32 AM,32.3,,,,
4,03/11/16 09:35:33 AM,32.3,,,,
5,03/11/16 09:35:34 AM,32.3,,,,
6,03/11/16 09:35:35 AM,32.3,,,,
7,03/11/16 09:35:36 AM,32.3,,,,
8,03/11/16 09:35:37 AM,32.3,,,,
9,03/11/16 09:35:38 AM,43.1,,,,
10,03/11/16 09:35:39 AM,43.1,,,,
11,03/11/16 09:35:40 AM,43.1,,,,
12,03/11/16 09:35:41 AM,32.3,,,,
13,03/11/16 09:35:42 AM,43.1,,,,
14,03/11/16 09:35:43 AM,43.1,,,,
15,03/11/16 09:35:44 AM,43.1,,,,
16,03/11/16 09:35:45 AM,43.1,,,,
17,03/11/16 09:35:46 AM,43.1,,,,
18,03/11/16 09:35:47 AM,43.1,,,,
19,03/11/16 09:35:48 AM,43.1,,,,
20,03/11/16 09:35:49 AM,43.1,,,,
21,03/11/16 09:35:50 AM,43.1,,,,
22,03/11/16 09:35:51 AM,43.1,,,,
23,03/11/16 09:35:52 AM,32.3,,,,
24,03/11/16 09:35:53 AM,43.1,,,,
25,03/11/16 09:35:54 AM,43.1,,,,
26,03/11/16 09:35:55 AM,32.3,,,,
27,03/11/16 09:35:56 AM,43.1,,,,
28,03/11/16 09:35:57 AM,43.1,,,,
29,03/11/16 09:35:58 AM,43.1,,,,
30,03/11/16 09:35:59 AM,32.3,,,,
31,03/11/16 09:36:00 AM,43.1,,,,
32,03/11/16 09:36:01 AM,43.1,,,,
33,03/11/16 09:36:02 AM,43.1,,,,
34,03/11/16 09:36:03 AM,32.3,,,,
35,03/11/16 09:36:04 AM,43.1,,,,
36,03/11/16 09:36:05 AM,43.1,,,,
37,03/11/16 09:36:06 AM,43.1,,,,
38,03/11/16 09:36:07 AM,43.1,,,,
39,03/11/16 09:36:08 AM,43.1,,,,
40,03/11/16 09:36:09 AM,43.1,,,,
41,03/11/16 09:36:10 AM,43.1,,,,
42,03/11/16 09:36:11 AM,43.1,,,,
43,03/11/16 09:36:12 AM,43.1,,,,
44,03/11/16 09:36:13 AM,43.1,,,,
45,03/11/16 09:36:14 AM,43.1,,,,
46,03/11/16 09:36:15 AM,43.1,,,,
47,03/11/16 09:36:16 AM,43.1,,,,
48,03/11/16 09:36:17 AM,43.1,,,,
49,03/11/16 09:36:18 AM,43.1,,,,
50,03/11/16 09:36:19 AM,43.1,,,,
51,03/11/16 09:36:20 AM,43.1,,,,
52,03/11/16 09:36:21 AM,43.1,,,,
53,03/11/16 09:36:22 AM,43.1,,,,
54,03/11/16 09:36:23 AM,43.1,,,,
55,03/11/16 09:36:24 AM,43.1,,,,
56,03/11/16 09:36:25 AM,43.1,,,,
57,03/11/16 09:36:26 AM,43.1,,,,
58,03/11/16 09:36:27 AM,43.1,,,,
59,03/11/16 09:36:28 AM,43.1,,,,
60,03/11/16 09:36:29 AM,43.1,,,,
61,03/11/16 09:36:30 AM,43.1,,,,
62,03/11/16 09:36:31 AM,43.1,,,,
63,03/11/16 09:36:32 AM,43.1,,,,
64,03/11/16 09:36:33 AM,43.1,,,,
65,03/11/16 09:36:34 AM,43.1,,,,
66,03/11/16 09:36:35 AM,43.1,,,,
67,03/11/16 09:36:36 AM,43.1,,,,
68,03/11/16 09:36:37 AM,43.1,,,,
69,03/11/16 09:36:38 AM,43.1,,,,
70,03/11/16 09:36:39 AM,43.1,,,,
71,03/11/16 09:36:40 AM,43.1,,,,
72,03/11/16 09:36:41 AM,43.1,,,,
73,03/11/16 09:36:42 AM,43.1,,,,
74,03/11/16 09:36:43 AM,43.1,,,,
75,03/11/16 09:36:44 AM,43.1,,,,
76,03/11/16 09:36:45 AM,43.1,,,,
77,03/11/16 09:36:46 AM,43.1,,,,
78,03/11/16 09:36:47 AM,43.1,,,,
79,03/11/16 09:36:48 AM,43.1,,,,
80,03/11/16 09:36:49 AM,43.1,,,,
81,03/11/16 09:36:50 AM,43.1,,,,
82,03/11/16 09:36:51 AM,43.1,,,,
83,03/11/16 09:36:52 AM,43.1,,,,
84,03/11/16 09:36:53 AM,43.1,,,,
85,03/11/16 09:36:54 AM,43.1,,,,
86,03/11/16 09:36:55 AM,43.1,,,,
87,03/11/16 09:36:56 AM,43.1,,,,
88,03/11/16 09:36:57 AM,43.1,,,,
89,03/11/16 09:36:58 AM,43.1,,,,
90,03/11/16 09:36:59 AM,43.1,,,,
91,03/11/16 09:37:00 AM,43.1,,,,
92,03/11/16 09:37:01 AM,43.1,,,,
93,03/11/16 09:37:02 AM,43.1,,,,
94,03/11/16 09:37:03 AM,43.1,,,,
95,03/11/16 09:37:04 AM,43.1,,,,
96,03/11/16 09:37:05 AM,43.1,,,,
97,03/11/16 09:37:06 AM,43.1,,,,
98,03/11/16 09:37:07 AM,43.1,,,,
99,03/11/16 09:37:08 AM,43.1,,,,
100,03/11/16 09:37:09 AM,43.1,,,,
101,03/11/16 09:37:10 AM,43.1,,,,
102,03/11/16 09:37:11 AM,43.1,,,,
103,03/11/16 09:37:12 AM,43.1,,,,
104,03/11/16 09:37:13 AM,43.1,,,,
105,03/11/16 09:37:14 AM,43.1,,,,
106,03/11/16 09:37:15 AM,43.1,,,,
107,03/11/16 09:37:16 AM,43.1,,,,
108,03/11/16 09:37:17 AM,43.1,,,,
109,03/11/16 09:37:18 AM,43.1,,,,
110,03/11/16 09:37:19 AM,43.1,,,,
111,03/11/16 09:37:20 AM,43.1,,,,
112,03/11/16 09:37:21 AM,43.1,,,,
113,03/11/16 09:37:22 AM,43.1,,,,
114,03/11/16 09:37:23 AM,43.1,,,,
115,03/11/16 09:37:24 AM,43.1,,,,
116,03/11/16 09:37:25 AM,43.1,,,,
117,03/11/16 09:37:26 AM,43.1,,,,
118,03/11/16 09:37:27 AM,43.1,,,,
119,03/11/16 09:37:28 AM,43.1,,,,
120,03/11/16 09:37:29 AM,43.1,,,,
121,03/11/16 09:37:30 AM,43.1,,,,
122,03/11/16 09:37:31 AM,43.1,,,,
123,03/11/16 09:37:32 AM,21.5,,,,
124,03/11/16 09:37:33 AM,0.0,,,,
125,03/11/16 09:37:34 AM,0.0,,,,
126,03/11/16 09:37:35 AM,0.0,,,,
127,03/11/16 09:37:36 AM,0.0,,,,
128,03/11/16 09:37:37 AM,0.0,,,,
129,03/11/16 09:37:38 AM,0.0,,,,
130,03/11/16 09:37:39 AM,0.0,,,,
131,03/11/16 09:37:40 AM,0.0,Logged,,,
132,03/11/16 09:37:41 AM,0.0,,Logged,,
133,03/11/16 09:37:42 AM,0.0,,,,
134,03/11/16 09:37:43 AM,0.0,,,,
135,03/11/16 09:37:44 AM,0.0,,,,
136,03/11/16 09:37:45 AM,0.0,,,Logged,Logged
