"Plot Title: no_devo_1_2_0_0_0_0"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/05/16 07:57:30 PM,75.3,,,,
2,03/05/16 07:57:31 PM,53.8,,,,
3,03/05/16 07:57:32 PM,43.1,,,,
4,03/05/16 07:57:33 PM,43.1,,,,
5,03/05/16 07:57:34 PM,43.1,,,,
6,03/05/16 07:57:35 PM,43.1,,,,
7,03/05/16 07:57:36 PM,43.1,,,,
8,03/05/16 07:57:37 PM,43.1,,,,
9,03/05/16 07:57:38 PM,43.1,,,,
10,03/05/16 07:57:39 PM,43.1,,,,
11,03/05/16 07:57:40 PM,43.1,,,,
12,03/05/16 07:57:41 PM,43.1,,,,
13,03/05/16 07:57:42 PM,43.1,,,,
14,03/05/16 07:57:43 PM,43.1,,,,
15,03/05/16 07:57:44 PM,43.1,,,,
16,03/05/16 07:57:45 PM,43.1,,,,
17,03/05/16 07:57:46 PM,43.1,,,,
18,03/05/16 07:57:47 PM,43.1,,,,
19,03/05/16 07:57:48 PM,43.1,,,,
20,03/05/16 07:57:49 PM,43.1,,,,
21,03/05/16 07:57:50 PM,43.1,,,,
22,03/05/16 07:57:51 PM,43.1,,,,
23,03/05/16 07:57:52 PM,43.1,,,,
24,03/05/16 07:57:53 PM,43.1,,,,
25,03/05/16 07:57:54 PM,43.1,,,,
26,03/05/16 07:57:55 PM,43.1,,,,
27,03/05/16 07:57:56 PM,43.1,,,,
28,03/05/16 07:57:57 PM,43.1,,,,
29,03/05/16 07:57:58 PM,43.1,,,,
30,03/05/16 07:57:59 PM,43.1,,,,
31,03/05/16 07:58:00 PM,43.1,,,,
32,03/05/16 07:58:01 PM,43.1,,,,
33,03/05/16 07:58:02 PM,43.1,,,,
34,03/05/16 07:58:03 PM,43.1,,,,
35,03/05/16 07:58:04 PM,43.1,,,,
36,03/05/16 07:58:05 PM,43.1,,,,
37,03/05/16 07:58:06 PM,43.1,,,,
38,03/05/16 07:58:07 PM,43.1,,,,
39,03/05/16 07:58:08 PM,43.1,,,,
40,03/05/16 07:58:09 PM,43.1,,,,
41,03/05/16 07:58:10 PM,43.1,,,,
42,03/05/16 07:58:11 PM,43.1,,,,
43,03/05/16 07:58:12 PM,43.1,,,,
44,03/05/16 07:58:13 PM,43.1,,,,
45,03/05/16 07:58:14 PM,43.1,,,,
46,03/05/16 07:58:15 PM,43.1,,,,
47,03/05/16 07:58:16 PM,43.1,,,,
48,03/05/16 07:58:17 PM,43.1,,,,
49,03/05/16 07:58:18 PM,43.1,,,,
50,03/05/16 07:58:19 PM,43.1,,,,
51,03/05/16 07:58:20 PM,43.1,,,,
52,03/05/16 07:58:21 PM,43.1,,,,
53,03/05/16 07:58:22 PM,43.1,,,,
54,03/05/16 07:58:23 PM,43.1,,,,
55,03/05/16 07:58:24 PM,43.1,,,,
56,03/05/16 07:58:25 PM,43.1,,,,
57,03/05/16 07:58:26 PM,43.1,,,,
58,03/05/16 07:58:27 PM,43.1,,,,
59,03/05/16 07:58:28 PM,43.1,,,,
60,03/05/16 07:58:29 PM,43.1,,,,
61,03/05/16 07:58:30 PM,43.1,,,,
62,03/05/16 07:58:31 PM,43.1,,,,
63,03/05/16 07:58:32 PM,43.1,,,,
64,03/05/16 07:58:33 PM,43.1,,,,
65,03/05/16 07:58:34 PM,43.1,,,,
66,03/05/16 07:58:35 PM,43.1,,,,
67,03/05/16 07:58:36 PM,43.1,,,,
68,03/05/16 07:58:37 PM,43.1,,,,
69,03/05/16 07:58:38 PM,43.1,,,,
70,03/05/16 07:58:39 PM,43.1,,,,
71,03/05/16 07:58:40 PM,43.1,,,,
72,03/05/16 07:58:41 PM,43.1,,,,
73,03/05/16 07:58:42 PM,43.1,,,,
74,03/05/16 07:58:43 PM,43.1,,,,
75,03/05/16 07:58:44 PM,43.1,,,,
76,03/05/16 07:58:45 PM,43.1,,,,
77,03/05/16 07:58:46 PM,43.1,,,,
78,03/05/16 07:58:47 PM,43.1,,,,
79,03/05/16 07:58:48 PM,43.1,,,,
80,03/05/16 07:58:49 PM,43.1,,,,
81,03/05/16 07:58:50 PM,43.1,,,,
82,03/05/16 07:58:51 PM,43.1,,,,
83,03/05/16 07:58:52 PM,43.1,,,,
84,03/05/16 07:58:53 PM,43.1,,,,
85,03/05/16 07:58:54 PM,43.1,,,,
86,03/05/16 07:58:55 PM,43.1,,,,
87,03/05/16 07:58:56 PM,43.1,,,,
