Generation,mean_threads,stderr,gen_size,mode,min,max
1,1.3,0.14491376746189438,10,1,1,2
2,1.5,0.3807886552931954,10,0,0,3
3,2.1,0.29832867780352595,10,3,1,3
4,2.4,0.25298221281347033,10,3,1,3
5,2.9,0.17029386365926402,10,3,2,4
6,3.0,0.2449489742783178,10,3,2,4
7,3.8,0.12649110640673517,10,4,3,4
8,3.8,0.12649110640673517,10,4,3,4
9,4.0,0.0,10,4,4,4
10,3.9,0.09486832980505137,10,4,3,4
