"Plot Title: devo_4_7_3_7_3_1"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/07/16 12:44:30 PM,75.3,,,,
2,03/07/16 12:44:31 PM,64.6,,,,
3,03/07/16 12:44:32 PM,43.1,,,,
4,03/07/16 12:44:33 PM,53.8,,,,
5,03/07/16 12:44:34 PM,53.8,,,,
6,03/07/16 12:44:35 PM,64.6,,,,
7,03/07/16 12:44:36 PM,53.8,,,,
8,03/07/16 12:44:37 PM,53.8,,,,
9,03/07/16 12:44:38 PM,53.8,,,,
10,03/07/16 12:44:39 PM,53.8,,,,
11,03/07/16 12:44:40 PM,64.6,,,,
12,03/07/16 12:44:41 PM,64.6,,,,
13,03/07/16 12:44:42 PM,64.6,,,,
14,03/07/16 12:44:43 PM,64.6,,,,
15,03/07/16 12:44:44 PM,53.8,,,,
16,03/07/16 12:44:45 PM,53.8,,,,
17,03/07/16 12:44:46 PM,53.8,,,,
18,03/07/16 12:44:47 PM,53.8,,,,
19,03/07/16 12:44:48 PM,53.8,,,,
20,03/07/16 12:44:49 PM,53.8,,,,
21,03/07/16 12:44:50 PM,53.8,,,,
22,03/07/16 12:44:51 PM,53.8,,,,
23,03/07/16 12:44:52 PM,53.8,,,,
24,03/07/16 12:44:53 PM,53.8,,,,
25,03/07/16 12:44:54 PM,64.6,,,,
26,03/07/16 12:44:55 PM,64.6,,,,
27,03/07/16 12:44:56 PM,64.6,,,,
28,03/07/16 12:44:57 PM,64.6,,,,
29,03/07/16 12:44:58 PM,64.6,,,,
30,03/07/16 12:44:59 PM,64.6,,,,
31,03/07/16 12:45:00 PM,64.6,,,,
32,03/07/16 12:45:01 PM,64.6,,,,
33,03/07/16 12:45:02 PM,64.6,,,,
34,03/07/16 12:45:03 PM,64.6,,,,
35,03/07/16 12:45:04 PM,53.8,,,,
36,03/07/16 12:45:05 PM,64.6,,,,
37,03/07/16 12:45:06 PM,64.6,,,,
38,03/07/16 12:45:07 PM,64.6,,,,
39,03/07/16 12:45:08 PM,64.6,,,,
40,03/07/16 12:45:09 PM,64.6,,,,
41,03/07/16 12:45:10 PM,64.6,,,,
42,03/07/16 12:45:11 PM,64.6,,,,
43,03/07/16 12:45:12 PM,64.6,,,,
44,03/07/16 12:45:13 PM,64.6,,,,
45,03/07/16 12:45:14 PM,64.6,,,,
46,03/07/16 12:45:15 PM,53.8,,,,
47,03/07/16 12:45:16 PM,53.8,,,,
48,03/07/16 12:45:17 PM,64.6,,,,
49,03/07/16 12:45:18 PM,64.6,,,,
50,03/07/16 12:45:19 PM,64.6,,,,
51,03/07/16 12:45:20 PM,53.8,,,,
52,03/07/16 12:45:21 PM,53.8,,,,
53,03/07/16 12:45:22 PM,53.8,,,,
54,03/07/16 12:45:23 PM,53.8,,,,
55,03/07/16 12:45:24 PM,53.8,,,,
56,03/07/16 12:45:25 PM,53.8,,,,
57,03/07/16 12:45:26 PM,53.8,,,,
58,03/07/16 12:45:27 PM,53.8,,,,
59,03/07/16 12:45:28 PM,53.8,,,,
60,03/07/16 12:45:29 PM,53.8,,,,
61,03/07/16 12:45:30 PM,53.8,,,,
62,03/07/16 12:45:31 PM,53.8,,,,
63,03/07/16 12:45:32 PM,53.8,,,,
64,03/07/16 12:45:33 PM,53.8,,,,
65,03/07/16 12:45:34 PM,53.8,,,,
66,03/07/16 12:45:35 PM,53.8,,,,
67,03/07/16 12:45:36 PM,53.8,,,,
68,03/07/16 12:45:37 PM,64.6,,,,
69,03/07/16 12:45:38 PM,64.6,,,,
70,03/07/16 12:45:39 PM,64.6,,,,
71,03/07/16 12:45:40 PM,75.3,,,,
72,03/07/16 12:45:41 PM,64.6,,,,
73,03/07/16 12:45:42 PM,64.6,,,,
74,03/07/16 12:45:43 PM,64.6,,,,
75,03/07/16 12:45:44 PM,75.3,,,,
76,03/07/16 12:45:45 PM,64.6,,,,
77,03/07/16 12:45:46 PM,64.6,,,,
78,03/07/16 12:45:47 PM,64.6,,,,
79,03/07/16 12:45:48 PM,64.6,,,,
80,03/07/16 12:45:49 PM,75.3,,,,
81,03/07/16 12:45:50 PM,64.6,,,,
82,03/07/16 12:45:51 PM,75.3,,,,
83,03/07/16 12:45:52 PM,64.6,,,,
84,03/07/16 12:45:53 PM,64.6,,,,
85,03/07/16 12:45:54 PM,64.6,,,,
86,03/07/16 12:45:55 PM,64.6,,,,
87,03/07/16 12:45:56 PM,64.6,,,,
88,03/07/16 12:45:57 PM,64.6,,,,
89,03/07/16 12:45:58 PM,64.6,,,,
90,03/07/16 12:45:59 PM,64.6,,,,
91,03/07/16 12:46:00 PM,64.6,,,,
92,03/07/16 12:46:01 PM,64.6,,,,
93,03/07/16 12:46:02 PM,64.6,,,,
94,03/07/16 12:46:03 PM,64.6,,,,
95,03/07/16 12:46:04 PM,64.6,,,,
96,03/07/16 12:46:05 PM,64.6,,,,
97,03/07/16 12:46:06 PM,64.6,,,,
98,03/07/16 12:46:07 PM,64.6,,,,
99,03/07/16 12:46:08 PM,64.6,,,,
100,03/07/16 12:46:09 PM,64.6,,,,
101,03/07/16 12:46:10 PM,64.6,,,,
102,03/07/16 12:46:11 PM,64.6,,,,
103,03/07/16 12:46:12 PM,64.6,,,,
104,03/07/16 12:46:13 PM,64.6,,,,
105,03/07/16 12:46:14 PM,64.6,,,,
106,03/07/16 12:46:15 PM,64.6,,,,
107,03/07/16 12:46:16 PM,64.6,,,,
108,03/07/16 12:46:17 PM,75.3,,,,
109,03/07/16 12:46:18 PM,75.3,,,,
110,03/07/16 12:46:19 PM,75.3,,,,
111,03/07/16 12:46:20 PM,75.3,,,,
112,03/07/16 12:46:21 PM,75.3,,,,
113,03/07/16 12:46:22 PM,75.3,,,,
114,03/07/16 12:46:23 PM,75.3,,,,
115,03/07/16 12:46:24 PM,75.3,,,,
116,03/07/16 12:46:25 PM,75.3,,,,
117,03/07/16 12:46:26 PM,75.3,,,,
118,03/07/16 12:46:27 PM,75.3,,,,
119,03/07/16 12:46:28 PM,75.3,,,,
120,03/07/16 12:46:29 PM,75.3,,,,
121,03/07/16 12:46:30 PM,75.3,,,,
122,03/07/16 12:46:31 PM,75.3,,,,
123,03/07/16 12:46:32 PM,0.0,,,,
124,03/07/16 12:46:33 PM,0.0,,,,
125,03/07/16 12:46:34 PM,0.0,,,,
126,03/07/16 12:46:35 PM,0.0,,,,
127,03/07/16 12:46:36 PM,0.0,,,,
128,03/07/16 12:46:37 PM,0.0,,,,
129,03/07/16 12:46:38 PM,0.0,,,,
130,03/07/16 12:46:39 PM,0.0,Logged,,,
131,03/07/16 12:46:40 PM,0.0,,Logged,,
132,03/07/16 12:46:41 PM,0.0,,,,
133,03/07/16 12:46:42 PM,0.0,,,,
134,03/07/16 12:46:43 PM,0.0,,,,
135,03/07/16 12:46:44 PM,0.0,,,,
136,03/07/16 12:46:45 PM,0.0,,,Logged,Logged
