"Plot Title: devo_2_3_0_0_0_0"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/02/16 10:18:00 PM,10.8,,,,
2,03/02/16 10:18:01 PM,10.8,,,,
3,03/02/16 10:18:02 PM,10.8,,,,
4,03/02/16 10:18:03 PM,10.8,,,,
5,03/02/16 10:18:04 PM,10.8,,,,
6,03/02/16 10:18:05 PM,10.8,,,,
7,03/02/16 10:18:06 PM,10.8,,,,
8,03/02/16 10:18:07 PM,10.8,,,,
9,03/02/16 10:18:08 PM,10.8,,,,
10,03/02/16 10:18:09 PM,10.8,,,,
11,03/02/16 10:18:10 PM,10.8,,,,
12,03/02/16 10:18:11 PM,10.8,,,,
13,03/02/16 10:18:12 PM,10.8,,,,
14,03/02/16 10:18:13 PM,10.8,,,,
15,03/02/16 10:18:14 PM,10.8,,,,
16,03/02/16 10:18:15 PM,10.8,,,,
17,03/02/16 10:18:16 PM,10.8,,,,
18,03/02/16 10:18:17 PM,10.8,,,,
19,03/02/16 10:18:18 PM,10.8,,,,
20,03/02/16 10:18:19 PM,10.8,,,,
21,03/02/16 10:18:20 PM,10.8,,,,
22,03/02/16 10:18:21 PM,10.8,,,,
23,03/02/16 10:18:22 PM,10.8,,,,
24,03/02/16 10:18:23 PM,10.8,,,,
25,03/02/16 10:18:24 PM,10.8,,,,
26,03/02/16 10:18:25 PM,10.8,,,,
27,03/02/16 10:18:26 PM,10.8,,,,
28,03/02/16 10:18:27 PM,10.8,,,,
29,03/02/16 10:18:28 PM,10.8,,,,
30,03/02/16 10:18:29 PM,10.8,,,,
31,03/02/16 10:18:30 PM,10.8,,,,
32,03/02/16 10:18:31 PM,10.8,,,,
33,03/02/16 10:18:32 PM,10.8,,,,
34,03/02/16 10:18:33 PM,10.8,,,,
35,03/02/16 10:18:34 PM,10.8,,,,
36,03/02/16 10:18:35 PM,10.8,,,,
37,03/02/16 10:18:36 PM,10.8,,,,
38,03/02/16 10:18:37 PM,10.8,,,,
39,03/02/16 10:18:38 PM,10.8,,,,
40,03/02/16 10:18:39 PM,10.8,,,,
41,03/02/16 10:18:40 PM,10.8,,,,
42,03/02/16 10:18:41 PM,10.8,,,,
43,03/02/16 10:18:42 PM,10.8,,,,
44,03/02/16 10:18:43 PM,10.8,,,,
45,03/02/16 10:18:44 PM,10.8,,,,
46,03/02/16 10:18:45 PM,10.8,,,,
47,03/02/16 10:18:46 PM,10.8,,,,
48,03/02/16 10:18:47 PM,10.8,,,,
49,03/02/16 10:18:48 PM,10.8,,,,
50,03/02/16 10:18:49 PM,10.8,,,,
51,03/02/16 10:18:50 PM,10.8,,,,
52,03/02/16 10:18:51 PM,10.8,,,,
53,03/02/16 10:18:52 PM,10.8,,,,
54,03/02/16 10:18:53 PM,10.8,,,,
55,03/02/16 10:18:54 PM,10.8,,,,
56,03/02/16 10:18:55 PM,10.8,,,,
57,03/02/16 10:18:56 PM,10.8,,,,
58,03/02/16 10:18:57 PM,10.8,,,,
59,03/02/16 10:18:58 PM,10.8,,,,
60,03/02/16 10:18:59 PM,10.8,,,,
61,03/02/16 10:19:00 PM,10.8,,,,
62,03/02/16 10:19:01 PM,10.8,,,,
