"Plot Title: devo_2_1_0_0_0_0"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/02/16 09:56:00 PM,21.5,,,,
2,03/02/16 09:56:01 PM,21.5,,,,
3,03/02/16 09:56:02 PM,21.5,,,,
4,03/02/16 09:56:03 PM,21.5,,,,
5,03/02/16 09:56:04 PM,21.5,,,,
6,03/02/16 09:56:05 PM,21.5,,,,
7,03/02/16 09:56:06 PM,21.5,,,,
8,03/02/16 09:56:07 PM,21.5,,,,
9,03/02/16 09:56:08 PM,21.5,,,,
10,03/02/16 09:56:09 PM,21.5,,,,
11,03/02/16 09:56:10 PM,21.5,,,,
12,03/02/16 09:56:11 PM,21.5,,,,
13,03/02/16 09:56:12 PM,21.5,,,,
14,03/02/16 09:56:13 PM,21.5,,,,
15,03/02/16 09:56:14 PM,21.5,,,,
16,03/02/16 09:56:15 PM,21.5,,,,
17,03/02/16 09:56:16 PM,21.5,,,,
18,03/02/16 09:56:17 PM,21.5,,,,
19,03/02/16 09:56:18 PM,21.5,,,,
20,03/02/16 09:56:19 PM,21.5,,,,
21,03/02/16 09:56:20 PM,21.5,,,,
22,03/02/16 09:56:21 PM,21.5,,,,
23,03/02/16 09:56:22 PM,10.8,,,,
24,03/02/16 09:56:23 PM,21.5,,,,
25,03/02/16 09:56:24 PM,21.5,,,,
26,03/02/16 09:56:25 PM,21.5,,,,
27,03/02/16 09:56:26 PM,10.8,,,,
28,03/02/16 09:56:27 PM,21.5,,,,
29,03/02/16 09:56:28 PM,10.8,,,,
30,03/02/16 09:56:29 PM,21.5,,,,
31,03/02/16 09:56:30 PM,21.5,,,,
32,03/02/16 09:56:31 PM,21.5,,,,
33,03/02/16 09:56:32 PM,21.5,,,,
34,03/02/16 09:56:33 PM,21.5,,,,
35,03/02/16 09:56:34 PM,21.5,,,,
36,03/02/16 09:56:35 PM,21.5,,,,
37,03/02/16 09:56:36 PM,21.5,,,,
38,03/02/16 09:56:37 PM,21.5,,,,
39,03/02/16 09:56:38 PM,21.5,,,,
40,03/02/16 09:56:39 PM,21.5,,,,
41,03/02/16 09:56:40 PM,21.5,,,,
42,03/02/16 09:56:41 PM,21.5,,,,
43,03/02/16 09:56:42 PM,21.5,,,,
44,03/02/16 09:56:43 PM,21.5,,,,
45,03/02/16 09:56:44 PM,21.5,,,,
46,03/02/16 09:56:45 PM,21.5,,,,
47,03/02/16 09:56:46 PM,21.5,,,,
48,03/02/16 09:56:47 PM,21.5,,,,
49,03/02/16 09:56:48 PM,21.5,,,,
50,03/02/16 09:56:49 PM,21.5,,,,
51,03/02/16 09:56:50 PM,21.5,,,,
52,03/02/16 09:56:51 PM,21.5,,,,
53,03/02/16 09:56:52 PM,21.5,,,,
54,03/02/16 09:56:53 PM,21.5,,,,
55,03/02/16 09:56:54 PM,21.5,,,,
56,03/02/16 09:56:55 PM,21.5,,,,
57,03/02/16 09:56:56 PM,21.5,,,,
58,03/02/16 09:56:57 PM,21.5,,,,
59,03/02/16 09:56:58 PM,21.5,,,,
60,03/02/16 09:56:59 PM,21.5,,,,
61,03/02/16 09:57:00 PM,21.5,,,,
62,03/02/16 09:57:01 PM,21.5,,,,
63,03/02/16 09:57:02 PM,21.5,,,,
64,03/02/16 09:57:03 PM,21.5,,,,
65,03/02/16 09:57:04 PM,21.5,,,,
66,03/02/16 09:57:05 PM,21.5,,,,
67,03/02/16 09:57:06 PM,21.5,,,,
68,03/02/16 09:57:07 PM,21.5,,,,
69,03/02/16 09:57:08 PM,21.5,,,,
70,03/02/16 09:57:09 PM,21.5,,,,
71,03/02/16 09:57:10 PM,21.5,,,,
72,03/02/16 09:57:11 PM,21.5,,,,
73,03/02/16 09:57:12 PM,21.5,,,,
74,03/02/16 09:57:13 PM,21.5,,,,
