"Plot Title: no_devo_2_7_0_0_0_0"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/03/16 02:06:00 PM,21.5,,,,
2,03/03/16 02:06:01 PM,0.0,,,,
3,03/03/16 02:06:02 PM,10.8,,,,
4,03/03/16 02:06:03 PM,10.8,,,,
5,03/03/16 02:06:04 PM,10.8,,,,
6,03/03/16 02:06:05 PM,10.8,,,,
7,03/03/16 02:06:06 PM,0.0,,,,
8,03/03/16 02:06:07 PM,0.0,,,,
9,03/03/16 02:06:08 PM,0.0,,,,
10,03/03/16 02:06:09 PM,0.0,,,,
11,03/03/16 02:06:10 PM,0.0,,,,
12,03/03/16 02:06:11 PM,10.8,,,,
13,03/03/16 02:06:12 PM,10.8,,,,
14,03/03/16 02:06:13 PM,10.8,,,,
15,03/03/16 02:06:14 PM,10.8,,,,
16,03/03/16 02:06:15 PM,0.0,,,,
17,03/03/16 02:06:16 PM,0.0,,,,
18,03/03/16 02:06:17 PM,10.8,,,,
19,03/03/16 02:06:18 PM,0.0,,,,
20,03/03/16 02:06:19 PM,0.0,,,,
21,03/03/16 02:06:20 PM,10.8,,,,
22,03/03/16 02:06:21 PM,10.8,,,,
23,03/03/16 02:06:22 PM,10.8,,,,
24,03/03/16 02:06:23 PM,0.0,,,,
25,03/03/16 02:06:24 PM,10.8,,,,
26,03/03/16 02:06:25 PM,0.0,,,,
27,03/03/16 02:06:26 PM,10.8,,,,
28,03/03/16 02:06:27 PM,0.0,,,,
29,03/03/16 02:06:28 PM,0.0,,,,
30,03/03/16 02:06:29 PM,10.8,,,,
31,03/03/16 02:06:30 PM,0.0,,,,
32,03/03/16 02:06:31 PM,10.8,,,,
33,03/03/16 02:06:32 PM,10.8,,,,
34,03/03/16 02:06:33 PM,0.0,,,,
35,03/03/16 02:06:34 PM,10.8,,,,
36,03/03/16 02:06:35 PM,10.8,,,,
37,03/03/16 02:06:36 PM,10.8,,,,
38,03/03/16 02:06:37 PM,10.8,,,,
39,03/03/16 02:06:38 PM,10.8,,,,
40,03/03/16 02:06:39 PM,0.0,,,,
41,03/03/16 02:06:40 PM,10.8,,,,
42,03/03/16 02:06:41 PM,10.8,,,,
43,03/03/16 02:06:42 PM,10.8,,,,
44,03/03/16 02:06:43 PM,10.8,,,,
45,03/03/16 02:06:44 PM,10.8,,,,
46,03/03/16 02:06:45 PM,10.8,,,,
47,03/03/16 02:06:46 PM,10.8,,,,
48,03/03/16 02:06:47 PM,10.8,,,,
49,03/03/16 02:06:48 PM,10.8,,,,
50,03/03/16 02:06:49 PM,10.8,,,,
51,03/03/16 02:06:50 PM,10.8,,,,
52,03/03/16 02:06:51 PM,10.8,,,,
53,03/03/16 02:06:52 PM,10.8,,,,
54,03/03/16 02:06:53 PM,0.0,,,,
55,03/03/16 02:06:54 PM,10.8,,,,
56,03/03/16 02:06:55 PM,10.8,,,,
57,03/03/16 02:06:56 PM,10.8,,,,
58,03/03/16 02:06:57 PM,10.8,,,,
59,03/03/16 02:06:58 PM,10.8,,,,
60,03/03/16 02:06:59 PM,10.8,,,,
61,03/03/16 02:07:00 PM,10.8,,,,
62,03/03/16 02:07:01 PM,10.8,,,,
63,03/03/16 02:07:02 PM,10.8,,,,
64,03/03/16 02:07:03 PM,10.8,,,,
65,03/03/16 02:07:04 PM,10.8,,,,
66,03/03/16 02:07:05 PM,10.8,,,,
67,03/03/16 02:07:06 PM,10.8,,,,
68,03/03/16 02:07:07 PM,10.8,,,,
69,03/03/16 02:07:08 PM,10.8,,,,
70,03/03/16 02:07:09 PM,10.8,,,,
71,03/03/16 02:07:10 PM,10.8,,,,
72,03/03/16 02:07:11 PM,10.8,,,,
73,03/03/16 02:07:12 PM,10.8,,,,
74,03/03/16 02:07:13 PM,10.8,,,,
75,03/03/16 02:07:14 PM,10.8,,,,
76,03/03/16 02:07:15 PM,10.8,,,,
77,03/03/16 02:07:16 PM,10.8,,,,
78,03/03/16 02:07:17 PM,10.8,,,,
79,03/03/16 02:07:18 PM,10.8,,,,
80,03/03/16 02:07:19 PM,10.8,,,,
81,03/03/16 02:07:20 PM,10.8,,,,
82,03/03/16 02:07:21 PM,10.8,,,,
83,03/03/16 02:07:22 PM,10.8,,,,
84,03/03/16 02:07:23 PM,10.8,,,,
85,03/03/16 02:07:24 PM,10.8,,,,
86,03/03/16 02:07:25 PM,10.8,,,,
87,03/03/16 02:07:26 PM,0.0,,,,
88,03/03/16 02:07:27 PM,0.0,,,,
89,03/03/16 02:07:28 PM,10.8,,,,
90,03/03/16 02:07:29 PM,10.8,,,,
91,03/03/16 02:07:30 PM,10.8,,,,
92,03/03/16 02:07:31 PM,10.8,,,,
93,03/03/16 02:07:32 PM,0.0,,,,
94,03/03/16 02:07:33 PM,10.8,,,,
95,03/03/16 02:07:34 PM,10.8,,,,
96,03/03/16 02:07:35 PM,0.0,,,,
97,03/03/16 02:07:36 PM,0.0,,,,
98,03/03/16 02:07:37 PM,0.0,,,,
99,03/03/16 02:07:38 PM,0.0,,,,
100,03/03/16 02:07:39 PM,0.0,,,,
101,03/03/16 02:07:40 PM,10.8,,,,
102,03/03/16 02:07:41 PM,10.8,,,,
103,03/03/16 02:07:42 PM,10.8,,,,
104,03/03/16 02:07:43 PM,10.8,,,,
105,03/03/16 02:07:44 PM,10.8,,,,
