"Plot Title: no_devo_2_6_1_4_1_9"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/06/16 11:53:00 AM,32.3,,,,
2,03/06/16 11:53:01 AM,53.8,,,,
3,03/06/16 11:53:02 AM,53.8,,,,
4,03/06/16 11:53:03 AM,32.3,,,,
5,03/06/16 11:53:04 AM,32.3,,,,
6,03/06/16 11:53:05 AM,32.3,,,,
7,03/06/16 11:53:06 AM,21.5,,,,
8,03/06/16 11:53:07 AM,21.5,,,,
9,03/06/16 11:53:08 AM,21.5,,,,
10,03/06/16 11:53:09 AM,21.5,,,,
11,03/06/16 11:53:10 AM,21.5,,,,
12,03/06/16 11:53:11 AM,21.5,,,,
13,03/06/16 11:53:12 AM,21.5,,,,
14,03/06/16 11:53:13 AM,21.5,,,,
15,03/06/16 11:53:14 AM,21.5,,,,
16,03/06/16 11:53:15 AM,21.5,,,,
17,03/06/16 11:53:16 AM,21.5,,,,
18,03/06/16 11:53:17 AM,21.5,,,,
19,03/06/16 11:53:18 AM,21.5,,,,
20,03/06/16 11:53:19 AM,21.5,,,,
21,03/06/16 11:53:20 AM,21.5,,,,
22,03/06/16 11:53:21 AM,21.5,,,,
23,03/06/16 11:53:22 AM,21.5,,,,
24,03/06/16 11:53:23 AM,21.5,,,,
25,03/06/16 11:53:24 AM,21.5,,,,
26,03/06/16 11:53:25 AM,21.5,,,,
27,03/06/16 11:53:26 AM,21.5,,,,
28,03/06/16 11:53:27 AM,21.5,,,,
29,03/06/16 11:53:28 AM,21.5,,,,
30,03/06/16 11:53:29 AM,21.5,,,,
31,03/06/16 11:53:30 AM,21.5,,,,
32,03/06/16 11:53:31 AM,21.5,,,,
33,03/06/16 11:53:32 AM,21.5,,,,
34,03/06/16 11:53:33 AM,21.5,,,,
35,03/06/16 11:53:34 AM,21.5,,,,
36,03/06/16 11:53:35 AM,21.5,,,,
37,03/06/16 11:53:36 AM,21.5,,,,
38,03/06/16 11:53:37 AM,21.5,,,,
39,03/06/16 11:53:38 AM,21.5,,,,
40,03/06/16 11:53:39 AM,21.5,,,,
41,03/06/16 11:53:40 AM,21.5,,,,
42,03/06/16 11:53:41 AM,21.5,,,,
43,03/06/16 11:53:42 AM,21.5,,,,
44,03/06/16 11:53:43 AM,21.5,,,,
45,03/06/16 11:53:44 AM,21.5,,,,
46,03/06/16 11:53:45 AM,21.5,,,,
47,03/06/16 11:53:46 AM,21.5,,,,
48,03/06/16 11:53:47 AM,21.5,,,,
49,03/06/16 11:53:48 AM,21.5,,,,
50,03/06/16 11:53:49 AM,21.5,,,,
51,03/06/16 11:53:50 AM,21.5,,,,
52,03/06/16 11:53:51 AM,21.5,,,,
53,03/06/16 11:53:52 AM,21.5,,,,
54,03/06/16 11:53:53 AM,21.5,,,,
55,03/06/16 11:53:54 AM,21.5,,,,
56,03/06/16 11:53:55 AM,21.5,,,,
57,03/06/16 11:53:56 AM,21.5,,,,
58,03/06/16 11:53:57 AM,21.5,,,,
59,03/06/16 11:53:58 AM,21.5,,,,
60,03/06/16 11:53:59 AM,21.5,,,,
61,03/06/16 11:54:00 AM,21.5,,,,
62,03/06/16 11:54:01 AM,21.5,,,,
63,03/06/16 11:54:02 AM,21.5,,,,
64,03/06/16 11:54:03 AM,21.5,,,,
65,03/06/16 11:54:04 AM,21.5,,,,
66,03/06/16 11:54:05 AM,21.5,,,,
67,03/06/16 11:54:06 AM,21.5,,,,
