"Plot Title: no_devo_3_4_2_8_2_3"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/06/16 03:59:00 PM,75.3,,,,
2,03/06/16 03:59:01 PM,96.9,,,,
3,03/06/16 03:59:02 PM,75.3,,,,
4,03/06/16 03:59:03 PM,32.3,,,,
5,03/06/16 03:59:04 PM,21.5,,,,
6,03/06/16 03:59:05 PM,0.0,,,,
7,03/06/16 03:59:06 PM,53.8,,,,
8,03/06/16 03:59:07 PM,96.9,,,,
9,03/06/16 03:59:08 PM,96.9,,,,
10,03/06/16 03:59:09 PM,43.1,,,,
11,03/06/16 03:59:10 PM,32.3,,,,
12,03/06/16 03:59:11 PM,0.0,,,,
13,03/06/16 03:59:12 PM,43.1,,,,
14,03/06/16 03:59:13 PM,86.1,,,,
15,03/06/16 03:59:14 PM,107.6,,,,
16,03/06/16 03:59:15 PM,75.3,,,,
17,03/06/16 03:59:16 PM,43.1,,,,
18,03/06/16 03:59:17 PM,10.8,,,,
19,03/06/16 03:59:18 PM,0.0,,,,
20,03/06/16 03:59:19 PM,64.6,,,,
21,03/06/16 03:59:20 PM,118.4,,,,
22,03/06/16 03:59:21 PM,86.1,,,,
23,03/06/16 03:59:22 PM,43.1,,,,
24,03/06/16 03:59:23 PM,32.3,,,,
25,03/06/16 03:59:24 PM,0.0,,,,
26,03/06/16 03:59:25 PM,21.5,,,,
27,03/06/16 03:59:26 PM,86.1,,,,
28,03/06/16 03:59:27 PM,139.9,,,,
29,03/06/16 03:59:28 PM,107.6,,,,
30,03/06/16 03:59:29 PM,53.8,,,,
31,03/06/16 03:59:30 PM,43.1,,,,
32,03/06/16 03:59:31 PM,0.0,,,,
33,03/06/16 03:59:32 PM,64.6,,,,
34,03/06/16 03:59:33 PM,118.4,,,,
35,03/06/16 03:59:34 PM,118.4,,,,
36,03/06/16 03:59:35 PM,75.3,,,,
37,03/06/16 03:59:36 PM,53.8,,,,
38,03/06/16 03:59:37 PM,21.5,,,,
39,03/06/16 03:59:38 PM,0.0,,,,
40,03/06/16 03:59:39 PM,75.3,,,,
41,03/06/16 03:59:40 PM,129.2,,,,
42,03/06/16 03:59:41 PM,107.6,,,,
43,03/06/16 03:59:42 PM,64.6,,,,
44,03/06/16 03:59:43 PM,53.8,,,,
45,03/06/16 03:59:44 PM,0.0,,,,
46,03/06/16 03:59:45 PM,21.5,,,,
47,03/06/16 03:59:46 PM,64.6,,,,
48,03/06/16 03:59:47 PM,150.7,,,,
49,03/06/16 03:59:48 PM,118.4,,,,
50,03/06/16 03:59:49 PM,64.6,,,,
51,03/06/16 03:59:50 PM,53.8,,,,
52,03/06/16 03:59:51 PM,10.8,,,,
53,03/06/16 03:59:52 PM,21.5,,,,
54,03/06/16 03:59:53 PM,96.9,,,,
55,03/06/16 03:59:54 PM,150.7,,,,
56,03/06/16 03:59:55 PM,118.4,,,,
57,03/06/16 03:59:56 PM,75.3,,,,
58,03/06/16 03:59:57 PM,53.8,,,,
59,03/06/16 03:59:58 PM,0.0,,,,
60,03/06/16 03:59:59 PM,21.5,,,,
61,03/06/16 04:00:00 PM,75.3,,,,
62,03/06/16 04:00:01 PM,150.7,,,,
63,03/06/16 04:00:02 PM,118.4,,,,
64,03/06/16 04:00:03 PM,43.1,,,,
65,03/06/16 04:00:04 PM,53.8,,,,
66,03/06/16 04:00:05 PM,0.0,,,,
67,03/06/16 04:00:06 PM,10.8,,,,
68,03/06/16 04:00:07 PM,96.9,,,,
69,03/06/16 04:00:08 PM,150.7,,,,
70,03/06/16 04:00:09 PM,107.6,,,,
71,03/06/16 04:00:10 PM,64.6,,,,
72,03/06/16 04:00:11 PM,43.1,,,,
73,03/06/16 04:00:12 PM,10.8,,,,
74,03/06/16 04:00:13 PM,10.8,,,,
75,03/06/16 04:00:14 PM,96.9,,,,
76,03/06/16 04:00:15 PM,139.9,,,,
77,03/06/16 04:00:16 PM,107.6,,,,
78,03/06/16 04:00:17 PM,43.1,,,,
79,03/06/16 04:00:18 PM,43.1,,,,
80,03/06/16 04:00:19 PM,0.0,,,,
81,03/06/16 04:00:20 PM,21.5,,,,
82,03/06/16 04:00:21 PM,96.9,,,,
83,03/06/16 04:00:22 PM,139.9,,,,
84,03/06/16 04:00:23 PM,75.3,,,,
85,03/06/16 04:00:24 PM,43.1,,,,
86,03/06/16 04:00:25 PM,32.3,,,,
87,03/06/16 04:00:26 PM,0.0,,,,
88,03/06/16 04:00:27 PM,64.6,,,,
89,03/06/16 04:00:28 PM,96.9,,,,
90,03/06/16 04:00:29 PM,129.2,,,,
91,03/06/16 04:00:30 PM,86.1,,,,
92,03/06/16 04:00:31 PM,43.1,,,,
93,03/06/16 04:00:32 PM,32.3,,,,
94,03/06/16 04:00:33 PM,0.0,,,,
95,03/06/16 04:00:34 PM,64.6,,,,
96,03/06/16 04:00:35 PM,96.9,,,,
97,03/06/16 04:00:36 PM,118.4,,,,
98,03/06/16 04:00:37 PM,75.3,,,,
99,03/06/16 04:00:38 PM,53.8,,,,
100,03/06/16 04:00:39 PM,32.3,,,,
101,03/06/16 04:00:40 PM,0.0,,,,
102,03/06/16 04:00:41 PM,64.6,,,,
103,03/06/16 04:00:42 PM,118.4,,,,
104,03/06/16 04:00:43 PM,118.4,,,,
105,03/06/16 04:00:44 PM,43.1,,,,
106,03/06/16 04:00:45 PM,43.1,,,,
107,03/06/16 04:00:46 PM,32.3,,,,
108,03/06/16 04:00:47 PM,0.0,,,,
109,03/06/16 04:00:48 PM,75.3,,,,
110,03/06/16 04:00:49 PM,118.4,,,,
111,03/06/16 04:00:50 PM,107.6,,,,
112,03/06/16 04:00:51 PM,53.8,,,,
113,03/06/16 04:00:52 PM,53.8,,,,
114,03/06/16 04:00:53 PM,0.0,,,,
115,03/06/16 04:00:54 PM,0.0,,,,
116,03/06/16 04:00:55 PM,86.1,,,,
117,03/06/16 04:00:56 PM,139.9,,,,
118,03/06/16 04:00:57 PM,107.6,,,,
119,03/06/16 04:00:58 PM,64.6,,,,
120,03/06/16 04:00:59 PM,43.1,,,,
121,03/06/16 04:01:00 PM,0.0,,,,
122,03/06/16 04:01:01 PM,0.0,,,,
123,03/06/16 04:01:02 PM,86.1,,,,
124,03/06/16 04:01:03 PM,0.0,,,,
125,03/06/16 04:01:04 PM,0.0,,,,
126,03/06/16 04:01:05 PM,0.0,,,,
127,03/06/16 04:01:06 PM,0.0,,,,
128,03/06/16 04:01:07 PM,0.0,,,,
129,03/06/16 04:01:08 PM,0.0,,,,
130,03/06/16 04:01:09 PM,0.0,Logged,,,
131,03/06/16 04:01:10 PM,0.0,,Logged,,
132,03/06/16 04:01:11 PM,0.0,,,,
133,03/06/16 04:01:12 PM,0.0,,,,
134,03/06/16 04:01:13 PM,0.0,,,Logged,Logged
