"Plot Title: no_devo_5_9_4_1_4_3"
"#","Date Time, GMT-05:00","Intensity, Lux (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Host Connected (LGR S/N: 1262011)","Coupler Attached (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
1,03/10/16 09:47:30 PM,43.1,,,,
2,03/10/16 09:47:31 PM,43.1,,,,
3,03/10/16 09:47:32 PM,64.6,,,,
4,03/10/16 09:47:33 PM,43.1,,,,
5,03/10/16 09:47:34 PM,10.8,,,,
6,03/10/16 09:47:35 PM,10.8,,,,
7,03/10/16 09:47:36 PM,10.8,,,,
8,03/10/16 09:47:37 PM,10.8,,,,
9,03/10/16 09:47:38 PM,10.8,,,,
10,03/10/16 09:47:39 PM,10.8,,,,
11,03/10/16 09:47:40 PM,0.0,,,,
12,03/10/16 09:47:41 PM,0.0,,,,
13,03/10/16 09:47:42 PM,32.3,,,,
14,03/10/16 09:47:43 PM,43.1,,,,
15,03/10/16 09:47:44 PM,75.3,,,,
16,03/10/16 09:47:45 PM,64.6,,,,
17,03/10/16 09:47:46 PM,43.1,,,,
18,03/10/16 09:47:47 PM,21.5,,,,
19,03/10/16 09:47:48 PM,21.5,,,,
20,03/10/16 09:47:49 PM,0.0,,,,
21,03/10/16 09:47:50 PM,0.0,,,,
22,03/10/16 09:47:51 PM,53.8,,,,
23,03/10/16 09:47:52 PM,64.6,,,,
24,03/10/16 09:47:53 PM,53.8,,,,
25,03/10/16 09:47:54 PM,86.1,,,,
26,03/10/16 09:47:55 PM,107.6,,,,
27,03/10/16 09:47:56 PM,75.3,,,,
28,03/10/16 09:47:57 PM,53.8,,,,
29,03/10/16 09:47:58 PM,43.1,,,,
30,03/10/16 09:47:59 PM,43.1,,,,
31,03/10/16 09:48:00 PM,43.1,,,,
32,03/10/16 09:48:01 PM,21.5,,,,
33,03/10/16 09:48:02 PM,0.0,,,,
34,03/10/16 09:48:03 PM,0.0,,,,
35,03/10/16 09:48:04 PM,0.0,,,,
36,03/10/16 09:48:05 PM,32.3,,,,
37,03/10/16 09:48:06 PM,86.1,,,,
38,03/10/16 09:48:07 PM,96.9,,,,
39,03/10/16 09:48:08 PM,139.9,,,,
40,03/10/16 09:48:09 PM,107.6,,,,
41,03/10/16 09:48:10 PM,118.4,,,,
42,03/10/16 09:48:11 PM,53.8,,,,
43,03/10/16 09:48:12 PM,53.8,,,,
44,03/10/16 09:48:13 PM,64.6,,,,
45,03/10/16 09:48:14 PM,53.8,,,,
46,03/10/16 09:48:15 PM,64.6,,,,
47,03/10/16 09:48:16 PM,53.8,,,,
48,03/10/16 09:48:17 PM,53.8,,,,
49,03/10/16 09:48:18 PM,53.8,,,,
50,03/10/16 09:48:19 PM,53.8,,,,
51,03/10/16 09:48:20 PM,43.1,,,,
52,03/10/16 09:48:21 PM,0.0,,,,
53,03/10/16 09:48:22 PM,0.0,,,,
54,03/10/16 09:48:23 PM,21.5,,,,
55,03/10/16 09:48:24 PM,0.0,,,,
56,03/10/16 09:48:25 PM,53.8,,,,
57,03/10/16 09:48:26 PM,86.1,,,,
58,03/10/16 09:48:27 PM,96.9,,,,
59,03/10/16 09:48:28 PM,107.6,,,,
60,03/10/16 09:48:29 PM,150.7,,,,
61,03/10/16 09:48:30 PM,118.4,,,,
62,03/10/16 09:48:31 PM,107.6,,,,
63,03/10/16 09:48:32 PM,86.1,,,,
64,03/10/16 09:48:33 PM,86.1,,,,
65,03/10/16 09:48:34 PM,75.3,,,,
